measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources,
"No. of abortions among women younger than 15, by state of residence",140,PA,Pennsylvania,2013,n/a,Rounded to the nearest 10. ,"Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"No. of abortions, by state of occurrence",6110,AL,Alabama,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",1260,AK,Alaska,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",12400,AZ,Arizona,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",3200,AR,Arkansas,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",132680,CA,California,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",12390,CO,Colorado,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",11910,CT,Connecticut,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",1900,DE,Delaware,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",5630,DC,District of Columbia,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",71050,FL,Florida,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",36330,GA,Georgia,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",3200,HI,Hawaii,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",1290,ID,Idaho,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",42080,IL,Illinois,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",7710,IN,Indiana,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",3760,IA,Iowa,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",6830,KS,Kansas,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",3200,KY,Kentucky,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",9920,LA,Louisiana,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",2040,ME,Maine,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",29800,MD,Maryland,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",18590,MA,Massachusetts,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",26630,MI,Michigan,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",10740,MN,Minnesota,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",2550,MS,Mississippi,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",4710,MO,Missouri,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",1580,MT,Montana,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",2020,NE,Nebraska,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",9690,NV,Nevada,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",2210,NH,New Hampshire,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",48110,NJ,New Jersey,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",4620,NM,New Mexico,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",105380,NY,New York,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",29500,NC,North Carolina,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",1160,ND,North Dakota,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
"No. of abortions, by state of occurrence",20630,OH,Ohio,2017,n/a,Numbers of abortions are rounded to the nearest 10,"Abortion Incidence and Service Availability in the United States, 2017, Rachel K. Jones, Elizabeth Witwer, Jenna Jerman <https://www.guttmacher.org/report/abortion-incidence-service-availability-us-2017>",
